Product_ID,Category,Brand,Season,Product_Name,Original_Price,Competitor_Price,Seasonality_Factor,Markdown_1,Markdown_2,Markdown_3,Markdown_4,Historical_Sales,Sales_After_M1,Sales_After_M2,Sales_After_M3,Sales_After_M4,Stock_Level,Promotion_Type,Customer Ratings,Return Rate,Optimal Discount
38573,Makeup,BrandA,Winter,Eyebrow Pencil,40.51,41.3,1.95,0.15,0.24,0.27,0.33,187,204,242,318,391,146,Social Media,4.8,1.26,0.25
38574,Makeup,BrandC,Spring,Makeup Primer,86.79,89.57,1.87,0.12,0.38,0.11,0.47,267,305,409,437,681,91,In-Store,4.8,1.28,0.27
38575,Skincare,BrandA,Summer,Facial Essence,40.55,40.66,1.99,0.28,0.3,0.2,0.38,297,384,463,570,705,196,In-Store,4.8,1.88,0.29
38576,Skincare,BrandD,Summer,Acne Treatment Gel,54.72,55.75,1.96,0.24,0.43,0.17,0.38,241,293,404,461,638,86,Social Media,4.7,1.73,0.3
38577,Bodycare,BrandC,Summer,Body Oil,77.53,80.07,1.6,0.21,0.41,0.24,0.47,253,291,384,492,667,67,In-Store,4.9,1.78,0.33
38578,Skincare,BrandE,Summer,Acne Treatment Gel,91.27,92.82,1.7,0.29,0.22,0.1,0.42,178,213,240,257,317,53,Online,4.6,1.14,0.26
38579,Skincare,BrandA,Rainy,Face Serum,10.47,11.42,0.54,0.37,0.44,0.16,0.31,36,39,42,41,40,122,Online,2.5,4.38,0.32
38580,Bodycare,BrandF,Spring,Body Mist,12.09,14.01,1.28,0.23,0.32,0.13,0.32,154,147,140,147,156,98,Social Media,4.1,3.63,0.25
38581,Skincare,BrandA,Rainy,Sunscreen,49.68,51.89,1.2,0.23,0.48,0.22,0.46,245,235,222,213,230,117,Online,4.5,1.5,0.35
38582,Makeup,BrandC,Winter,Setting Powder,79.89,81.66,1.71,0.25,0.32,0.19,0.34,205,236,301,331,452,100,Online,4.9,1.32,0.28
38583,Makeup,BrandE,Spring,Eyeshadow Palette,5.59,8.58,1.79,0.2,0.48,0.18,0.39,294,331,501,562,676,170,Social Media,4.6,1.57,0.31
38584,Makeup,BrandF,Summer,Lip Gloss,77.76,79.8,1.04,0.1,0.45,0.16,0.33,139,153,190,206,276,146,Social Media,4.9,2,0.26
38585,Bodycare,BrandE,Spring,Deodorant,88.37,88.4,1.24,0.33,0.49,0.23,0.39,66,65,61,64,71,107,Social Media,2.8,5.28,0.36
38586,Skincare,BrandD,Rainy,Exfoliating Scrub,51.34,53.5,0.55,0.28,0.27,0.24,0.45,82,86,82,85,80,173,Social Media,2.7,5.41,0.31
38587,Makeup,BrandB,Spring,Lip Liner,62.32,64.61,1.59,0.22,0.35,0.19,0.49,159,189,250,303,455,101,In-Store,4.8,1.96,0.31
38588,Bodycare,BrandA,Spring,Body Wash,93.84,92.93,1.19,0.33,0.23,0.11,0.36,60,68,75,78,89,133,Social Media,2,4.84,0.26
38589,Skincare,BrandA,Rainy,Hydrating Serum,42.1,42.85,1.03,0.24,0.29,0.22,0.4,137,143,155,167,184,169,Online,4.9,1.45,0.29
38590,Makeup,BrandE,Summer,Lip Gloss,11.2,11.49,0.62,0.12,0.26,0.12,0.38,123,132,173,184,264,128,Online,4.7,1.61,0.22
38591,Bodycare,BrandA,Summer,Body Butter,91.45,91.92,1.74,0.17,0.39,0.18,0.4,292,323,400,480,606,99,Social Media,5,1.27,0.29
38592,Makeup,BrandD,Rainy,Contour Kit,33.39,34.39,0.77,0.39,0.35,0.2,0.43,62,64,71,71,82,150,Online,2.8,4.89,0.34
38593,Makeup,BrandA,Spring,Foundation,39.61,41.48,1.96,0.27,0.37,0.11,0.31,174,218,277,303,359,109,In-Store,4.7,1.74,0.26
38594,Bodycare,BrandE,Winter,Body Wash,90.53,91.76,1.75,0.18,0.46,0.24,0.48,144,163,218,270,418,68,In-Store,4.7,1.9,0.34
38595,Bodycare,BrandE,Rainy,Body Cream,15.64,15.94,1.23,0.24,0.23,0.26,0.37,228,270,310,406,562,85,Online,4.7,1.32,0.28
38596,Makeup,BrandB,Rainy,Lipstick,28.51,29.9,1,0.12,0.31,0.12,0.47,113,116,122,124,116,140,Social Media,3.2,3.43,0.26
38597,Makeup,BrandD,Spring,Eyeshadow Palette,83.15,84.68,1.73,0.23,0.37,0.14,0.46,322,391,467,525,804,173,Online,4.8,1.26,0.3
38598,Bodycare,BrandE,Summer,Body Balm,21.26,23.16,1.63,0.19,0.25,0.16,0.48,306,373,479,525,744,133,Online,4.6,1.02,0.27
38599,Makeup,BrandB,Summer,Bronzer,61.14,62.06,0.77,0.36,0.31,0.2,0.35,160,199,241,295,377,177,In-Store,4.6,1.01,0.3
38600,Bodycare,BrandF,Winter,Body Powder,91.74,91.27,1.77,0.21,0.24,0.15,0.41,147,183,226,248,300,126,Social Media,4.8,1.45,0.25
38601,Bodycare,BrandB,Winter,Shaving Gel,94.89,94.33,1.9,0.23,0.21,0.24,0.47,103,117,144,179,265,178,In-Store,4.8,1.42,0.29
38602,Skincare,BrandB,Spring,Exfoliating Scrub,57.66,57.45,0.95,0.17,0.28,0.11,0.43,160,156,160,162,158,163,In-Store,4.4,3.73,0.25
38603,Makeup,BrandC,Rainy,Setting Spray,44.08,45.75,0.8,0.35,0.33,0.21,0.46,89,91,105,113,122,97,Online,3.7,2.25,0.34
38604,Skincare,BrandC,Rainy,Vitamin C Serum,21.91,24.17,0.77,0.28,0.22,0.25,0.4,88,98,96,100,107,121,In-Store,3.8,2.83,0.29
38605,Bodycare,BrandF,Summer,Anti-Cellulite Cream,30.26,32.2,1.93,0.36,0.38,0.16,0.33,388,517,629,680,864,177,In-Store,4.9,1.33,0.31
38606,Bodycare,BrandB,Winter,Exfoliating Gloves,5.35,5.43,1.63,0.13,0.22,0.19,0.31,337,360,404,474,570,187,In-Store,4.7,1.21,0.21
38607,Bodycare,BrandB,Winter,Body Oil,72.72,75.65,1.55,0.16,0.45,0.16,0.36,271,319,434,483,589,149,Social Media,4.5,1.14,0.28
38608,Skincare,BrandA,Winter,Face Oil,6.1,5.73,1.89,0.23,0.44,0.15,0.47,319,377,522,593,854,198,In-Store,4.5,1.89,0.32
38609,Makeup,BrandF,Summer,Contour Kit,56.38,56.07,0.79,0.23,0.37,0.17,0.35,116,137,191,221,292,75,Online,4.7,1.08,0.28
38610,Skincare,BrandF,Summer,Face Toner,62.66,65.38,1.83,0.36,0.29,0.13,0.47,236,294,392,449,662,51,Social Media,4.5,1.66,0.31
38611,Skincare,BrandD,Rainy,Peeling Gel,10.35,10.49,1.17,0.26,0.44,0.26,0.33,172,179,216,231,256,189,Social Media,4.6,1.39,0.32
38612,Bodycare,BrandC,Rainy,Body Mist,16.06,18.06,0.74,0.11,0.26,0.14,0.42,58,62,77,89,116,162,In-Store,3.2,3.89,0.23
38613,Bodycare,BrandD,Winter,Foot Cream,80.61,80.28,1.95,0.1,0.32,0.1,0.32,369,412,490,542,692,54,Social Media,4.8,1.29,0.21
38614,Makeup,BrandD,Winter,Highlighter,32.03,34.07,1.72,0.15,0.36,0.22,0.5,230,252,322,401,530,123,Social Media,4.7,1.57,0.31
38615,Skincare,BrandE,Winter,Face Mist,39.01,38.52,1.96,0.19,0.32,0.26,0.36,378,463,542,670,889,197,Social Media,4.7,1.32,0.28
38616,Bodycare,BrandA,Winter,Body Wash,40.3,41.25,1.91,0.11,0.43,0.19,0.35,191,213,284,326,385,172,In-Store,4.5,1.93,0.27
38617,Skincare,BrandA,Spring,Face Toner,84.76,87.19,0.51,0.3,0.35,0.24,0.48,60,61,58,56,64,145,Social Media,2,5.63,0.34
38618,Skincare,BrandC,Spring,Acne Treatment Gel,57.62,60.58,0.7,0.35,0.37,0.19,0.3,110,125,119,115,130,61,Social Media,4.1,2.69,0.3
38619,Makeup,BrandA,Winter,Eyebrow Pencil,69.06,71.48,1.72,0.26,0.38,0.23,0.44,89,115,157,181,264,74,Online,4.6,1.22,0.33
38620,Bodycare,BrandE,Rainy,Body Powder,30.75,31.95,1.25,0.39,0.37,0.27,0.48,141,185,228,277,432,117,In-Store,4.6,1.09,0.38
38621,Bodycare,BrandA,Rainy,Body Powder,96.3,98.14,0.67,0.17,0.26,0.21,0.45,80,95,114,137,178,68,Online,4,3.34,0.27
38622,Bodycare,BrandB,Winter,Foot Cream,59.89,59.6,1.84,0.13,0.48,0.25,0.34,285,316,412,527,695,126,In-Store,4.7,1.86,0.3
38623,Skincare,BrandB,Rainy,Brightening Cream,64.9,66.88,1.06,0.24,0.39,0.18,0.31,87,91,105,106,103,137,Online,3.2,2.35,0.28
38624,Bodycare,BrandE,Summer,Exfoliating Gloves,89.14,90.39,1.59,0.17,0.48,0.15,0.47,165,180,269,302,430,193,Online,5,1.49,0.32
38625,Makeup,BrandD,Summer,Bronzer,56.67,59.63,0.6,0.37,0.42,0.13,0.43,104,126,154,172,210,108,In-Store,4.6,1.22,0.34
38626,Skincare,BrandC,Summer,Pore Minimizer,43.42,45.92,1.68,0.2,0.4,0.15,0.48,254,300,425,467,724,182,In-Store,4.9,1.52,0.31
38627,Bodycare,BrandF,Rainy,Bath Salts,84.66,85.18,1.05,0.24,0.35,0.12,0.32,68,76,99,110,133,128,Online,3.6,2.83,0.26
38628,Makeup,BrandF,Rainy,Lip Liner,40.54,40.17,0.61,0.26,0.48,0.24,0.47,92,104,129,139,155,107,Online,3.4,3.94,0.36
38629,Skincare,BrandF,Rainy,Hydrating Serum,36.06,38.68,0.9,0.21,0.31,0.12,0.4,180,173,181,181,178,197,Social Media,4.2,2.47,0.26
38630,Bodycare,BrandB,Summer,Body Powder,7.62,9.63,2,0.2,0.2,0.27,0.45,248,284,340,426,595,180,Social Media,4.6,1.56,0.28
38631,Skincare,BrandC,Summer,Peeling Gel,48.1,48.12,1.87,0.23,0.35,0.11,0.39,346,410,566,624,854,102,In-Store,4.9,1.42,0.27
38632,Bodycare,BrandC,Rainy,Hand Cream,99.71,100.82,1.02,0.29,0.3,0.16,0.42,202,246,325,364,471,120,Online,4.8,1.95,0.29
38633,Bodycare,BrandD,Summer,Body Cream,35.08,35.25,1.52,0.32,0.45,0.28,0.31,312,362,474,630,853,180,In-Store,4.6,1.71,0.34
38634,Makeup,BrandF,Rainy,Liquid Eyeliner,91.43,90.56,1.14,0.29,0.37,0.1,0.35,209,233,265,276,287,106,Social Media,4.9,1.88,0.28
38635,Bodycare,BrandF,Spring,Shaving Gel,13.48,14.61,0.51,0.15,0.26,0.22,0.44,26,26,25,28,31,68,In-Store,2.5,5.01,0.27
38636,Skincare,BrandD,Winter,Face Mist,93.92,93.32,1.58,0.24,0.44,0.12,0.4,179,217,319,340,448,51,In-Store,4.6,1.24,0.3
38637,Makeup,BrandF,Rainy,Eyebrow Pencil,17.11,17.48,1.06,0.12,0.4,0.29,0.4,181,189,187,210,249,97,Online,5,1.59,0.3
38638,Skincare,BrandB,Winter,Face Serum,56.13,58.49,1.74,0.34,0.43,0.19,0.45,218,301,445,509,739,132,Online,4.7,1.19,0.35
38639,Bodycare,BrandB,Winter,Bath Salts,46.54,48.5,1.99,0.23,0.23,0.28,0.4,398,482,547,721,1059,180,Social Media,4.8,1.02,0.29
38640,Skincare,BrandD,Rainy,Sunscreen,16.1,18.41,0.99,0.39,0.43,0.17,0.4,78,87,90,92,93,87,In-Store,2.3,4.93,0.35
38641,Makeup,BrandF,Rainy,Contour Kit,88.67,89.23,0.85,0.12,0.22,0.14,0.36,128,131,125,130,141,153,Online,3.3,2.54,0.21
38642,Bodycare,BrandD,Summer,Bath Salts,40.69,41.72,1.63,0.22,0.22,0.26,0.45,86,107,126,158,204,63,In-Store,4.9,1.28,0.29
38643,Makeup,BrandA,Winter,Concealer,40.19,40.32,1.74,0.28,0.45,0.23,0.36,357,461,577,698,832,109,Social Media,4.6,1.36,0.33
38644,Bodycare,BrandF,Summer,After-Sun Lotion,27.33,28.15,1.55,0.24,0.27,0.16,0.48,310,350,457,531,686,59,Online,4.9,1.18,0.29
38645,Skincare,BrandE,Rainy,Facial Essence,83.81,83.75,1.07,0.19,0.22,0.2,0.48,134,147,149,164,166,91,Social Media,3.3,2.6,0.27
38646,Bodycare,BrandE,Winter,Foot Scrub,34.79,35.62,1.52,0.29,0.37,0.21,0.43,178,230,331,389,555,88,Social Media,4.7,1.08,0.32
38647,Bodycare,BrandB,Spring,Anti-Cellulite Cream,14.17,17.08,0.6,0.3,0.48,0.21,0.42,50,51,58,56,53,189,Social Media,2.6,5.25,0.35
38648,Skincare,BrandF,Spring,Face Mist,6.43,7.26,0.87,0.4,0.35,0.22,0.46,103,99,112,113,117,177,Social Media,3.8,3.73,0.36
38649,Bodycare,BrandC,Rainy,Body Lotion,92.61,95.02,0.88,0.24,0.26,0.22,0.33,48,55,65,79,110,101,Social Media,3.9,3,0.26
38650,Bodycare,BrandE,Rainy,Body Balm,58.11,58.28,0.53,0.19,0.23,0.11,0.33,38,45,54,59,76,124,In-Store,2.6,4.98,0.22
38651,Skincare,BrandD,Summer,Hydrating Mask,65.02,66.59,1.78,0.37,0.35,0.27,0.49,158,194,257,295,405,71,Social Media,4.9,1.64,0.37
38652,Bodycare,BrandA,Rainy,Deodorant,70.15,72.43,1.18,0.12,0.27,0.23,0.4,168,183,210,238,333,51,Social Media,4.6,1.56,0.26
38653,Skincare,BrandE,Summer,Brightening Cream,52.37,54.02,1.86,0.1,0.36,0.13,0.46,166,186,238,269,413,181,In-Store,4.9,1.58,0.26
38654,Makeup,BrandA,Rainy,Setting Spray,49.77,52.21,0.6,0.13,0.26,0.24,0.5,91,96,92,89,102,94,Social Media,3.8,2.41,0.28
38655,Skincare,BrandA,Summer,Eye Cream,17.22,17.87,1.65,0.29,0.32,0.24,0.38,84,101,128,146,184,172,In-Store,4.7,1.83,0.31
38656,Bodycare,BrandD,Spring,Hand Cream,71.95,71.42,0.57,0.37,0.42,0.16,0.36,72,67,65,69,76,157,In-Store,2.7,5.2,0.33
38657,Bodycare,BrandA,Summer,Anti-Cellulite Cream,14.65,14.25,1.68,0.38,0.39,0.13,0.46,113,137,173,195,273,92,In-Store,4.9,1.84,0.34
38658,Makeup,BrandF,Rainy,Foundation,46.88,46.79,0.81,0.39,0.3,0.21,0.34,158,166,163,178,190,74,In-Store,4.7,1.39,0.31
38659,Skincare,BrandA,Winter,Hydrating Serum,57.47,56.85,1.62,0.38,0.36,0.23,0.42,246,314,400,489,630,64,Social Media,4.6,1.17,0.35
38660,Bodycare,BrandF,Rainy,Body Butter,91.08,92.09,0.79,0.3,0.26,0.14,0.35,49,56,72,79,102,63,Social Media,3.3,2.62,0.26
38661,Bodycare,BrandE,Winter,Exfoliating Gloves,78.79,78.01,1.66,0.25,0.46,0.28,0.5,289,362,529,705,972,178,In-Store,4.7,1.54,0.37
38662,Skincare,BrandF,Rainy,Face Toner,85.92,85.27,1.06,0.33,0.41,0.24,0.39,210,231,244,253,277,120,Online,4.5,1.35,0.34
38663,Skincare,BrandB,Winter,Brightening Cream,82.02,82.64,1.69,0.13,0.28,0.17,0.33,162,175,216,246,289,89,In-Store,4.8,1.99,0.23
38664,Makeup,BrandA,Rainy,Setting Spray,19.15,21.4,1.03,0.12,0.21,0.19,0.31,95,96,103,112,127,53,Social Media,4.1,2.89,0.21
38665,Bodycare,BrandB,Rainy,Bath Salts,20.18,21.76,1,0.23,0.34,0.14,0.3,84,99,135,150,176,99,In-Store,3.2,3.29,0.25
38666,Makeup,BrandD,Spring,Mascara,25.4,28.01,1.72,0.35,0.32,0.13,0.4,241,330,423,474,579,156,Social Media,4.9,1.54,0.3
38667,Bodycare,BrandA,Summer,Foot Cream,16.48,15.53,1.64,0.3,0.27,0.25,0.33,210,249,306,389,538,98,In-Store,4.6,1.72,0.29
38668,Bodycare,BrandB,Winter,Body Oil,77.09,79.81,1.64,0.13,0.47,0.13,0.42,257,285,358,397,555,84,Online,4.6,1.17,0.29
38669,Skincare,BrandF,Spring,Vitamin C Serum,57.31,56.8,0.99,0.35,0.26,0.22,0.44,196,200,213,229,250,126,In-Store,4.6,1.66,0.32
38670,Makeup,BrandB,Rainy,Foundation,68.9,71.13,0.53,0.34,0.29,0.18,0.5,54,58,55,57,70,82,Social Media,2.3,5.55,0.33
38671,Skincare,BrandF,Rainy,Brightening Cream,15.42,15.54,0.82,0.31,0.48,0.17,0.36,162,182,200,202,224,128,Online,5,1.31,0.33
38672,Skincare,BrandA,Rainy,Face Toner,46.98,48.88,0.71,0.24,0.47,0.11,0.37,78,84,103,104,123,141,Social Media,4.4,3.96,0.3
38673,Skincare,BrandA,Winter,Hydrating Serum,42.43,44.32,1.88,0.21,0.44,0.18,0.34,380,471,643,753,987,52,Social Media,4.7,1.28,0.29
38674,Skincare,BrandC,Rainy,Vitamin C Serum,28.39,28.13,0.84,0.31,0.43,0.14,0.35,95,104,106,107,119,148,Online,3.8,2.96,0.31
38675,Skincare,BrandC,Spring,Face Mist,81.09,80.82,0.8,0.24,0.34,0.11,0.49,54,59,57,56,54,150,Social Media,2.5,4.45,0.3
38676,Makeup,BrandF,Spring,Lip Gloss,80.95,83.25,1.65,0.26,0.27,0.29,0.43,292,362,466,569,859,106,Online,4.7,1.95,0.31
38677,Skincare,BrandF,Rainy,Face Toner,27.54,30.14,0.64,0.32,0.41,0.27,0.4,111,113,127,132,141,162,In-Store,3.9,2,0.35
38678,Makeup,BrandB,Summer,Contour Kit,88.16,89.69,0.71,0.19,0.24,0.29,0.36,53,60,70,90,110,67,Online,3.2,3.27,0.27
38679,Skincare,BrandD,Spring,Face Serum,77.52,78.55,0.98,0.26,0.3,0.16,0.48,160,162,177,187,179,176,In-Store,3.3,3.05,0.3
38680,Skincare,BrandB,Winter,Acne Treatment Gel,38.87,39.16,1.78,0.15,0.46,0.27,0.33,253,290,433,545,748,121,Online,4.7,1.6,0.3
38681,Bodycare,BrandA,Summer,Body Scrub,39.15,38.68,1.75,0.11,0.26,0.14,0.3,136,146,178,199,254,165,Social Media,4.8,1.96,0.2
38682,Bodycare,BrandD,Winter,Body Wash,13.64,14.42,1.65,0.27,0.25,0.2,0.31,327,380,428,502,684,78,In-Store,4.8,1,0.26
38683,Makeup,BrandE,Summer,Highlighter,50.7,53.05,0.51,0.21,0.43,0.28,0.32,52,61,84,100,129,193,In-Store,3.3,3.85,0.31
38684,Makeup,BrandE,Winter,Setting Powder,93.42,95.43,1.81,0.19,0.46,0.13,0.4,197,219,287,332,458,102,Online,4.8,1.39,0.3
38685,Makeup,BrandE,Rainy,Foundation,85.06,84.85,0.91,0.24,0.29,0.27,0.39,117,125,133,138,146,96,Online,3,2.96,0.3
38686,Bodycare,BrandC,Winter,After-Sun Lotion,68.54,70.64,1.84,0.31,0.29,0.22,0.31,236,295,397,466,597,136,Social Media,4.9,1.7,0.28
38687,Bodycare,BrandF,Spring,Body Lotion,76.76,78.41,0.8,0.28,0.2,0.14,0.39,51,56,61,62,72,99,Online,2.5,4.77,0.25
38688,Bodycare,BrandC,Spring,Anti-Cellulite Cream,21.79,21.16,1.15,0.29,0.46,0.14,0.42,191,200,231,236,227,70,Online,4.9,1.64,0.33
38689,Makeup,BrandD,Winter,Bronzer,48.18,48.96,1.94,0.12,0.22,0.16,0.34,367,395,471,557,720,137,Social Media,4.9,1.3,0.21
38690,Skincare,BrandB,Summer,Exfoliating Scrub,66.71,68.63,1.72,0.11,0.41,0.16,0.3,341,381,566,637,801,59,In-Store,4.8,1.55,0.24
38691,Skincare,BrandB,Winter,Exfoliating Scrub,45.03,47.36,1.65,0.39,0.26,0.3,0.32,314,423,499,583,724,132,In-Store,4.7,1.67,0.32
38692,Skincare,BrandF,Summer,Face Serum,56.3,57.92,1.53,0.15,0.37,0.15,0.39,164,189,246,282,394,56,In-Store,4.7,1.91,0.26
38693,Bodycare,BrandA,Rainy,Bath Salts,62.38,62.44,1.3,0.33,0.28,0.26,0.48,147,197,225,282,362,114,Online,4.7,1.04,0.34
38694,Skincare,BrandF,Spring,Facial Cleanser,12.93,12.49,0.8,0.27,0.41,0.18,0.35,134,136,155,157,148,142,Social Media,3.1,3.58,0.3
38695,Skincare,BrandC,Rainy,Face Toner,18.23,19.85,0.84,0.24,0.23,0.12,0.37,112,123,136,139,157,86,In-Store,3.6,3.64,0.24
38696,Bodycare,BrandD,Winter,Foot Scrub,39.35,41.71,1.52,0.39,0.23,0.11,0.45,225,314,363,411,551,197,Online,4.9,1.85,0.3
38697,Skincare,BrandB,Rainy,Sunscreen,74.88,75.28,1.18,0.31,0.26,0.12,0.46,64,67,65,64,71,118,Online,3,4.58,0.29
38698,Bodycare,BrandF,Summer,Body Cream,65.3,66.45,1.74,0.28,0.35,0.18,0.49,144,167,208,252,373,170,Social Media,4.5,1.05,0.32
38699,Skincare,BrandB,Summer,Vitamin C Serum,14.18,16.93,1.58,0.35,0.4,0.19,0.34,183,253,310,360,433,119,Social Media,4.6,1.18,0.32
38700,Makeup,BrandE,Spring,Lip Gloss,52.74,53.7,1.8,0.3,0.21,0.18,0.44,187,243,280,329,461,118,Social Media,4.9,1.72,0.28
38701,Bodycare,BrandA,Winter,Body Wash,55.88,56.77,1.51,0.34,0.44,0.11,0.49,192,230,310,331,525,142,Online,4.6,1.28,0.34
38702,Skincare,BrandA,Summer,Hydrating Mask,9.34,10.23,1.55,0.14,0.37,0.12,0.48,305,333,424,472,743,109,In-Store,4.7,1.38,0.28
38703,Skincare,BrandA,Rainy,Face Oil,85.89,87.84,1.01,0.2,0.28,0.1,0.48,80,85,90,90,86,52,In-Store,2.7,5.56,0.26
38704,Skincare,BrandD,Summer,Pore Minimizer,16.08,15.98,1.84,0.23,0.39,0.25,0.33,129,158,213,258,334,90,Social Media,4.5,1.89,0.3
38705,Skincare,BrandA,Summer,Face Oil,64.89,65.08,1.74,0.31,0.34,0.23,0.4,320,378,511,622,766,102,Online,4.8,1.4,0.32
38706,Makeup,BrandB,Spring,Lipstick,87.88,87.36,1.76,0.23,0.46,0.13,0.39,194,224,310,335,424,53,Online,4.7,1.37,0.3
38707,Skincare,BrandA,Rainy,Hydrating Serum,56.06,55.68,1.07,0.4,0.38,0.17,0.43,55,63,63,65,67,54,Online,2.1,5.49,0.34
38708,Skincare,BrandB,Spring,Hydrating Serum,86.74,87.92,0.76,0.11,0.38,0.26,0.38,129,126,122,125,128,120,In-Store,3.8,2.85,0.28
38709,Skincare,BrandD,Rainy,Anti-Aging Cream,50.12,50.03,0.57,0.25,0.33,0.28,0.48,103,115,118,128,131,176,Online,3.3,2.76,0.34
38710,Bodycare,BrandB,Rainy,Body Oil,77.63,79.61,0.68,0.25,0.48,0.2,0.44,130,155,206,233,338,130,Online,4.7,1.75,0.34
38711,Skincare,BrandF,Rainy,Exfoliating Scrub,94.68,97.41,1.14,0.33,0.22,0.19,0.5,161,157,168,183,223,122,Online,4.7,1.83,0.31
38712,Bodycare,BrandA,Spring,Exfoliating Gloves,68.03,67.82,0.6,0.34,0.49,0.27,0.41,39,40,36,37,38,97,In-Store,2.2,4.27,0.38
38713,Skincare,BrandF,Spring,Face Oil,42.64,44.95,0.61,0.38,0.2,0.11,0.32,38,42,42,44,46,83,Online,2.9,5.54,0.25
38714,Bodycare,BrandB,Summer,After-Sun Lotion,64.52,64.22,1.98,0.27,0.23,0.13,0.32,348,410,458,512,690,59,Online,4.7,1.97,0.24
38715,Skincare,BrandF,Winter,Brightening Cream,52.29,53.7,1.95,0.27,0.41,0.28,0.4,326,424,526,671,828,163,Online,4.6,1.08,0.34
38716,Bodycare,BrandA,Winter,Stretch Mark Cream,54.2,57.04,1.8,0.11,0.46,0.1,0.43,135,148,182,191,283,161,Online,4.7,1.06,0.28
38717,Skincare,BrandF,Rainy,Hydrating Serum,86.28,87.73,0.63,0.24,0.37,0.14,0.31,75,83,96,96,106,153,Social Media,4.4,2.74,0.26
38718,Bodycare,BrandF,Winter,Hand Cream,68.36,70.99,1.54,0.29,0.46,0.18,0.46,95,126,160,175,245,116,Social Media,4.9,1.36,0.35
38719,Bodycare,BrandE,Rainy,Foot Cream,74.02,73.71,0.69,0.38,0.34,0.18,0.33,124,152,212,231,313,105,Online,4.9,1.38,0.31
38720,Skincare,BrandA,Winter,Face Mist,69.18,69.47,1.8,0.17,0.38,0.23,0.39,185,213,295,331,432,115,Social Media,4.9,1.72,0.29
38721,Bodycare,BrandF,Winter,Body Wash,76.67,79.14,1.95,0.23,0.29,0.21,0.4,185,219,285,316,400,177,In-Store,4.8,1.24,0.28
38722,Makeup,BrandC,Rainy,Setting Powder,18,20.73,0.7,0.32,0.42,0.22,0.32,85,87,105,101,117,119,In-Store,3.9,3.49,0.32
38723,Makeup,BrandA,Rainy,Lip Gloss,19.85,22.75,1.27,0.38,0.32,0.21,0.33,127,120,135,130,150,128,In-Store,3.7,2.12,0.31
38724,Skincare,BrandF,Winter,Sunscreen,36.74,38.09,1.51,0.21,0.35,0.1,0.46,287,325,403,451,610,122,In-Store,4.6,1.58,0.28
38725,Skincare,BrandF,Summer,Hydrating Mask,38.74,40.28,1.83,0.2,0.37,0.25,0.42,97,117,142,167,231,51,In-Store,4.6,1.33,0.31
38726,Skincare,BrandE,Summer,Hydrating Serum,95.54,96.91,1.86,0.21,0.45,0.16,0.47,281,333,472,511,779,138,Online,4.8,1.55,0.32
38727,Makeup,BrandD,Spring,Foundation,65.8,66.32,1.92,0.38,0.33,0.26,0.48,219,309,379,436,562,70,Social Media,4.8,1.99,0.36
38728,Skincare,BrandC,Summer,Eye Cream,49.15,51.66,1.75,0.3,0.24,0.21,0.36,93,124,158,187,265,181,Online,4.9,1.96,0.28
38729,Makeup,BrandC,Spring,Eyebrow Pencil,73.58,73.3,1.82,0.13,0.26,0.16,0.33,98,107,127,149,190,76,In-Store,4.9,1.68,0.22
38730,Skincare,BrandC,Summer,Makeup Remover,67.04,69.31,1.98,0.34,0.47,0.25,0.49,277,381,531,671,851,183,Online,4.8,1.98,0.39
38731,Skincare,BrandA,Spring,Pore Minimizer,50.31,51.4,1.11,0.22,0.37,0.28,0.31,154,157,181,191,206,57,In-Store,4.6,1.38,0.3
38732,Bodycare,BrandC,Rainy,Body Wash,24.35,25.36,1.07,0.34,0.47,0.18,0.38,144,175,272,310,393,104,In-Store,4.9,1.96,0.34
38733,Skincare,BrandF,Summer,Vitamin C Serum,66.61,65.63,1.79,0.36,0.2,0.15,0.32,168,207,230,269,358,104,In-Store,4.9,1.97,0.26
38734,Skincare,BrandF,Rainy,Night Cream,87.22,88.06,1,0.12,0.23,0.27,0.39,136,144,157,154,159,124,In-Store,3.2,3.17,0.25
38735,Skincare,BrandD,Summer,Facial Cleanser,17.24,17.16,1.9,0.35,0.23,0.28,0.32,224,317,364,426,503,51,Social Media,4.9,1.16,0.3
38736,Makeup,BrandA,Rainy,Concealer,19.51,19.48,1.18,0.26,0.49,0.21,0.4,73,75,87,87,103,98,Online,3.2,3.58,0.34
38737,Skincare,BrandC,Spring,Peeling Gel,42.36,44.97,0.54,0.29,0.25,0.17,0.44,53,56,58,56,53,195,In-Store,2.5,5.9,0.29
38738,Skincare,BrandF,Winter,Anti-Aging Cream,28.02,28.49,1.52,0.3,0.39,0.18,0.49,161,211,272,302,441,63,Online,4.7,1.62,0.34
38739,Skincare,BrandE,Rainy,Brightening Cream,49.85,50.06,1.05,0.24,0.41,0.25,0.44,71,69,78,87,96,197,Social Media,2.6,5.42,0.34
38740,Bodycare,BrandB,Summer,Body Scrub,36.72,39.3,1.89,0.31,0.2,0.14,0.34,386,488,601,660,899,142,Online,4.9,1.42,0.25
38741,Skincare,BrandB,Rainy,Face Oil,26.1,27.18,0.6,0.17,0.49,0.25,0.31,100,107,127,123,137,58,In-Store,3.6,3.3,0.3
